frame,backend,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,system,symmetry_count,n_symmetries,reference_energy
new_HCT_N_Comm,block2_pauli,1,-107.57469108012582,0.07943136739672241,False,0.5709791660000008,1,True,False,False,100,7,1e-06,1.803375937470264e-08,0.0,"[-107.6416709864556, -107.5733399032886, -107.57468746809407, -107.57468737923159, -107.57469106308854, -107.57469106209206, -107.57469108012582]","[0.10937020899999084, 0.07234470899999224, 0.06165774999999485, 0.06449200000000133, 0.0654146250000025, 0.06822941699999774, 0.07384112500000128]",N2_eqm,N,20,-107.65412244752254
new_HCT_N_Comm,block2_pauli,2,-107.61411593575161,0.04000651177092607,False,0.6012511670000009,2,True,False,False,100,7,1e-06,3.557562422429328e-08,0.0,"[-107.64495759251051, -107.61322652650784, -107.6141464311963, -107.61411846370498, -107.61411694977716, -107.61411597132724, -107.61411593575161]","[0.0804630420000052, 0.07564562500000704, 0.08271054200000094, 0.08377975000000504, 0.07508416599999634, 0.08780208400000333, 0.07533695800000828]",N2_eqm,N,20,-107.65412244752254
new_HCT_N_Comm,block2_pauli,3,-107.62997299041629,0.024149457106247496,False,0.609785040999995,3,True,False,False,100,7,1e-06,7.688740311095899e-09,0.0,"[-107.64652292356324, -107.62826391943824, -107.62997388317868, -107.62997411900798, -107.62997300632667, -107.62997299810503, -107.62997299041629]","[0.08396408299999791, 0.08157745799999816, 0.07670870900000182, 0.09360895800000435, 0.07504704199999424, 0.07289774999999565, 0.0886887080000065]",N2_eqm,N,20,-107.65412244752254
new_HCT_N_Comm,block2_pauli,4,-107.64088878913309,0.013233658389452785,False,0.5861907909999928,4,True,False,False,100,7,1e-06,1.9540067341949907e-08,0.0,"[-107.64913674824021, -107.64323252741741, -107.64086298320488, -107.64089050931432, -107.64088878749084, -107.64088880867315, -107.64088878913309]","[0.08618300000000545, 0.07933795800001064, 0.07870820799999478, 0.07629762499999515, 0.07248599999999783, 0.0856506669999959, 0.07184008400000153]",N2_eqm,N,20,-107.65412244752254
new_HCT_N_Comm,block2_pauli,5,-107.64703921516028,0.007083232362262493,False,0.640556042,5,True,False,False,100,7,1e-06,2.8085494818697043e-08,0.0,"[-107.65014620495724, -107.64697428753564, -107.6470283180268, -107.64703896474734, -107.64703930960154, -107.64703924324577, -107.64703921516028]","[0.08876412499999731, 0.08300066599998956, 0.0835616669999979, 0.08874975000000518, 0.08890416700000969, 0.09288379199999497, 0.08018133400000238]",N2_eqm,N,20,-107.65412244752254
new_HCT_N_Comm,block2_pauli,6,-107.64965251468998,0.004469932832563472,False,0.6476463750000079,6,True,False,False,100,7,1e-06,3.639115675468929e-09,0.0,"[-107.65127847744253, -107.64904719088838, -107.64965169138156, -107.64965221220268, -107.64965249509919, -107.64965251105086, -107.64965251468998]","[0.092443166999999, 0.08850770799999452, 0.08802554100000748, 0.09106724999999471, 0.08768520899999999, 0.08389129100000048, 0.08107812500000477]",N2_eqm,N,20,-107.65412244752254
new_HCT_N_Comm,block2_pauli,7,-107.65118062377789,0.0029418237446492412,False,0.681609832999996,7,True,False,False,100,7,1e-06,6.414779818442184e-11,0.0,"[-107.65163292648046, -107.65105148370144, -107.65118113941115, -107.6511810003986, -107.65118063503371, -107.65118062371374, -107.65118062377789]","[0.09256004200000234, 0.09456229100000257, 0.0916205839999975, 0.0940992499999993, 0.09591033300000618, 0.09243441599998903, 0.08602845800000125]",N2_eqm,N,20,-107.65412244752254
new_HCT_N_Comm,block2_pauli,8,-107.65216686233731,0.0019555851852288697,False,0.6462481249999996,8,True,False,False,100,7,1e-06,3.0456135391432326e-09,0.0,"[-107.65221275928533, -107.65217110456257, -107.65216720803934, -107.65216687840743, -107.65216689790032, -107.6521668592917, -107.65216686233731]","[0.09476700000000449, 0.08797445799999082, 0.08754429200000402, 0.0837632080000077, 0.08842570799998839, 0.08644429099999229, 0.08209391699999458]",N2_eqm,N,20,-107.65412244752254
new_HCT_N_Comm,block2_pauli,9,-107.65334534839981,0.0007770991227289414,True,0.7445568340000079,9,True,False,False,100,7,1e-06,1.9157084807375213e-09,0.0,"[-107.65314658489703, -107.65332445390963, -107.65334536933284, -107.65334538670169, -107.6533453573817, -107.65334535031552, -107.65334534839981]","[0.10111662500000307, 0.10559858300000258, 0.10137016599999527, 0.10082904099999723, 0.10526912499999241, 0.1027228330000014, 0.09358416700000305]",N2_eqm,N,20,-107.65412244752254
new_HCT_Nover2_Comm,block2_pauli,1,-107.47423534064698,0.10739958153544649,False,0.6380462089999952,1,True,False,False,100,8,1e-06,2.2225776774575934e-10,0.0,"[-107.52694981960474, -107.47972459566593, -107.47520025118885, -107.4752002284076, -107.47432751605798, -107.47432751384534, -107.47423534086924, -107.47423534064698]","[0.09794154200000094, 0.07139625000000649, 0.06909866699999156, 0.06964479099998755, 0.0688580839999986, 0.06930491699999664, 0.06470508299999267, 0.06664562499999249]",N2_corr,N/2,10,-107.58163492218243
