frame,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,dataset_tag,fiedler,backend,system
Pauli_BLISS+HCT_N_Comm,6,-196.04885363908147,0.0007842841670822054,True,1.909530833007011,6,True,False,False,100,7,1e-06,3.765023848245619e-10,0.0,"[-196.04963792324924, -196.0489569218882, -196.04885358209452, -196.0488531750574, -196.0488531769784, -196.04885363870497, -196.04885363908147]","[0.27474070899916114, 0.26665645799948834, 0.26569716700032586, 0.25817137499689125, 0.26969062499847496, 0.2663014999998268, 0.26205491599830566]",Pauli BLISS+HCT N Comm,False,block2_pauli,F2_eqm
BS_Nover2_Comm,1,-195.9674423373085,0.08219558594004184,False,0.5630369999998948,1,True,False,False,100,7,1e-06,2.842170943040401e-14,0.0,"[-196.04963792324892, -195.9674342916491, -195.96744233730777, -195.96744233730777, -195.9674423373085, -195.96744233730848, -195.9674423373085]","[0.07717720800428651, 0.09218708299886202, 0.07255808400077512, 0.07022904200130142, 0.07916641599877039, 0.07926245899579953, 0.06583225000213133]",BS N/2 Comm,False,block2_pauli,F2_eqm
BS_Nover2_Comm,2,-196.04381202024223,0.005825903006325461,False,0.4650558329958585,2,True,False,False,100,7,1e-06,1.1368683772161603e-13,0.0,"[-196.04963792324892, -196.04736848192942, -196.0438124251159, -196.0438124251409, -196.04381202024206, -196.04381202024211, -196.04381202024223]","[0.08933250000700355, 0.06303079200006323, 0.059131791997060645, 0.059875665996514726, 0.057605083005910274, 0.05513824999798089, 0.050885958000435494]",BS N/2 Comm,False,block2_pauli,F2_eqm
BS_Nover2_Comm,3,-196.04888726530828,0.0007506579402729585,True,0.4549720829963917,3,True,False,False,100,7,1e-06,3.3582409741939045e-08,0.0,"[-196.04963792324892, -196.04894495613115, -196.04888784149284, -196.048888301843, -196.048887338757, -196.0488872988907, -196.04888726530828]","[0.056686041003558785, 0.06900016600411618, 0.060334583002259023, 0.057523124996805564, 0.06544258299982175, 0.06473429100151407, 0.05625583400251344]",BS N/2 Comm,False,block2_pauli,F2_eqm
BS_N_Comm,1,-196.04596822128798,0.0036697019605753667,False,0.6034605000022566,1,True,False,False,100,7,1e-06,4.813801979253185e-08,0.0,"[-196.04963792324884, -196.04569888801365, -196.0459723034441, -196.045965909624, -196.0459686235582, -196.04596817314996, -196.04596822128798]","[0.08268141699954867, 0.08263708400045289, 0.08211300000402844, 0.08667370799958007, 0.07987170800333843, 0.0763112499989802, 0.08103549999941606]",BS N Comm,False,block2_pauli,F2_eqm
BS_N_Comm,2,-196.04905544189467,0.0005824813538879425,True,0.5895633340041968,2,True,False,False,100,7,1e-06,2.9086575636938505e-07,0.0,"[-196.04963792324884, -196.048948295188, -196.04904940922412, -196.04904941111175, -196.04905515121956, -196.0490551510289, -196.04905544189467]","[0.08650925000256393, 0.08395158399798675, 0.09835837500577327, 0.07745329099998344, 0.07224691699957475, 0.07233245800307486, 0.06280487500043819]",BS N Comm,False,block2_pauli,F2_eqm
HCT_N_Comm_Fiedler,1,-196.04596084212594,0.0036770811226176647,False,0.5337874580000062,1,True,False,False,100,7,1e-06,8.242295734817162e-13,0.0,"[-196.049637923249, -196.04596205520704, -196.04596205135448, -196.0459608508716, -196.04596085087394, -196.0459608421251, -196.04596084212594]","[0.07145274999493267, 0.07798900000489084, 0.07421829200029606, 0.07055687499814667, 0.08013650000066264, 0.06765462499606656, 0.06644033400516491]",HCT N Comm,True,block2_pauli,F2_eqm
HCT_N_Comm_Fiedler,2,-196.04901627634848,0.0006216469000719371,True,0.4877563749978435,2,True,False,False,100,7,1e-06,2.8609292712644674e-10,0.0,"[-196.049637923249, -196.0490213742247, -196.04901454372333, -196.0490161368226, -196.04901624424582, -196.04901627663457, -196.04901627634848]","[0.07180516699736472, 0.07908891699480591, 0.06466524999996182, 0.06376716700469842, 0.06214616700162878, 0.060997874999884516, 0.054868791994522326]",HCT N Comm,True,block2_pauli,F2_eqm
BS_N_Comm_Fiedler,1,-196.0468723552406,0.0027655680079590184,False,0.5265949999957229,1,True,False,False,100,7,1e-06,6.213407459654263e-07,0.0,"[-196.049637923249, -196.0468829606633, -196.0468713617334, -196.04688014912213, -196.04687277684573, -196.04687297658134, -196.0468723552406]","[0.07069062500522705, 0.07609854199836263, 0.07653366700105835, 0.06854116700560553, 0.06659550000040326, 0.07858104100159835, 0.0647944579977775]",BS N Comm,True,block2_pauli,F2_eqm
BS_N_Comm_Fiedler,2,-196.04959982014896,3.8103099598174595e-05,True,0.5006577499952982,2,True,False,False,100,7,1e-06,1.5129614894249244e-08,0.0,"[-196.049637923249, -196.04959822502383, -196.04959887119742, -196.0495996093129, -196.04959969926023, -196.04959980501934, -196.04959982014896]","[0.07670045799750369, 0.07381079199694796, 0.06876300000294577, 0.0629249580015312, 0.06731908300571376, 0.0618179160010186, 0.05895500000042375]",BS N Comm,True,block2_pauli,F2_eqm
